trade_id,entry_timestamp,exit_timestamp,entry_zscore,entry_signal,entry_beta,entry_spread,direction,position_usdt,leg_a_usdt,leg_b_usdt,kelly_fraction,signal_strength,stop_zscore,target_zscore,min_hold_hours,exit_zscore,exit_reason,hours_held,partial_pnl_usdt,gross_pnl_pct,fee_cost_pct,net_pnl_pct,net_pnl_usdt,max_adverse_zscore,max_favorable_zscore,prediction_error_at_entry,beta_uncertainty_at_entry,is_winner
990,2024-07-06 10:00:00+00:00,2024-07-06 12:00:00+00:00,2.0813,-2.0813,0.7101,0.01849,SHORT_SPREAD,1432.81,837.87,594.94,0.1377,NORMAL,3.5813,-0.2081,24.98,1.5784,TIMESTOP,2.0,0.0,0.004172,0.003,0.001172,1.68,1.5784,2.5059,0.01849,0.003346,True
991,2024-07-06 16:00:00+00:00,2024-07-06 18:00:00+00:00,2.0541,-2.0541,0.718,0.018626,SHORT_SPREAD,1414.03,823.08,590.95,0.1377,NORMAL,3.5541,-0.2054,24.65,1.7838,TIMESTOP,2.0,0.0,0.002161,0.003,-0.000839,-1.19,1.7838,2.3745,0.018626,0.0033,False
992,2024-07-07 05:00:00+00:00,2024-07-07 07:00:00+00:00,2.1098,-2.1098,0.7263,0.019504,SHORT_SPREAD,726.2,420.68,305.52,0.1377,NORMAL,3.6098,-0.211,25.32,0.6423,TIMESTOP,2.0,8.42,0.013089,0.003,0.010089,15.74,0.6423,2.1098,0.019504,0.003233,True
993,2024-07-09 06:00:00+00:00,2024-07-09 08:00:00+00:00,2.3193,-2.3193,0.7078,0.021445,SHORT_SPREAD,1596.61,934.87,661.74,0.1377,NORMAL,3.8193,-0.2319,27.83,1.6594,TIMESTOP,2.0,0.0,0.005875,0.003,0.002875,4.59,1.6594,2.4441,0.021445,0.003147,True
994,2024-07-09 15:00:00+00:00,2024-07-09 17:00:00+00:00,2.2298,-2.2298,0.7137,0.020913,SHORT_SPREAD,767.49,447.86,319.63,0.1377,NORMAL,3.7298,-0.223,26.76,0.3244,TIMESTOP,2.0,9.31,0.017452,0.003,0.014452,20.4,0.3244,2.2298,0.020913,0.003161,True
995,2024-07-15 09:00:00+00:00,2024-07-15 11:00:00+00:00,-2.4479,2.4479,0.7208,-0.02049,LONG_SPREAD,1685.13,979.28,705.85,0.1377,NORMAL,3.9479,0.2448,29.37,-1.728,TIMESTOP,2.0,0.0,0.006146,0.003,0.003146,5.3,-1.728,-2.4479,-0.02049,0.003137,True
996,2024-07-25 08:00:00+00:00,2024-07-25 10:00:00+00:00,2.0567,-2.0567,0.6947,0.015499,SHORT_SPREAD,707.93,417.73,290.2,0.1377,NORMAL,3.5567,-0.2057,24.68,0.7468,TIMESTOP,2.0,6.01,0.009992,0.003,0.006992,10.96,0.7468,2.0567,0.015499,0.003349,True
997,2024-08-03 17:00:00+00:00,2024-08-03 19:00:00+00:00,-3.5327,3.5327,0.6784,-0.019274,LONG_SPREAD,2431.93,1448.98,982.95,0.1377,STRONG,5.0,0.3533,42.39,-1.2183,TIMESTOP,2.0,0.0,0.011842,0.003,0.008842,21.5,-1.2183,-3.5327,-0.019274,0.003639,True
998,2024-08-04 00:00:00+00:00,2024-08-04 02:00:00+00:00,2.1647,-2.1647,0.6813,0.010043,SHORT_SPREAD,1490.23,886.38,603.85,0.1377,NORMAL,3.6647,-0.2165,25.98,1.0175,TIMESTOP,2.0,0.0,0.005926,0.003,0.002926,4.36,1.0175,2.1647,0.010043,0.00366,True
999,2024-08-04 11:00:00+00:00,2024-08-04 13:00:00+00:00,-2.5852,2.5852,0.6795,-0.014721,LONG_SPREAD,1779.65,1059.66,719.99,0.1377,NORMAL,4.0852,0.2585,31.02,-1.4485,TIMESTOP,2.0,0.0,0.005874,0.003,0.002874,5.11,-1.4485,-2.5852,-0.014721,0.003685,True
1000,2024-08-05 00:00:00+00:00,2024-08-05 01:00:00+00:00,-2.3121,2.3121,0.6822,-0.01373,LONG_SPREAD,1591.66,946.18,645.49,0.1377,NORMAL,3.8121,0.2312,27.75,-5.0,STOPLOSS,1.0,0.0,-0.034382,0.003,-0.037382,-59.5,-2.3121,-5.0,-0.01373,0.00375,False
1001,2024-08-05 02:00:00+00:00,2024-08-05 04:00:00+00:00,-4.4679,4.4679,0.6996,-0.027731,LONG_SPREAD,3000.0,1765.11,1234.89,0.1377,STRONG,5.0,0.4468,53.61,-4.3431,TIMESTOP,2.0,0.0,-0.000387,0.003,-0.003387,-10.16,-4.3431,-5.0,-0.027731,0.00364,False
1002,2024-08-05 11:00:00+00:00,2024-08-05 13:00:00+00:00,3.2028,-3.2028,0.712,0.018219,SHORT_SPREAD,2204.8,1287.84,916.96,0.1377,STRONG,4.7028,-0.3203,38.43,2.8586,TIMESTOP,2.0,0.0,0.001868,0.003,-0.001132,-2.5,2.1692,3.2028,0.018219,0.003469,False
1003,2024-08-05 14:00:00+00:00,2024-08-05 16:00:00+00:00,2.8085,-2.8085,0.7165,0.016211,SHORT_SPREAD,966.71,563.17,403.54,0.1377,NORMAL,4.3085,-0.2809,33.7,-0.1297,TIMESTOP,2.0,16.38,0.01844,0.003,0.01544,31.3,-0.1297,2.8085,0.016211,0.003395,True
1004,2024-08-06 16:00:00+00:00,2024-08-06 17:00:00+00:00,2.2707,-2.2707,0.7205,0.012989,SHORT_SPREAD,1563.14,908.55,654.58,0.1377,NORMAL,3.7707,-0.2271,27.25,3.86,STOPLOSS,1.0,0.0,-0.010226,0.003,-0.013226,-20.67,2.2707,3.86,0.012989,0.002951,False
1005,2024-08-06 18:00:00+00:00,2024-08-06 20:00:00+00:00,3.7888,-3.7888,0.7247,0.023217,SHORT_SPREAD,2608.26,1512.29,1095.97,0.1377,STRONG,5.0,-0.3789,45.47,2.1855,TIMESTOP,2.0,0.0,0.009987,0.003,0.006987,18.22,2.1855,3.7888,0.023217,0.002949,True
1006,2024-08-07 12:00:00+00:00,2024-08-07 14:00:00+00:00,3.3915,-3.3915,0.7289,0.021409,SHORT_SPREAD,2334.7,1350.4,984.3,0.1377,STRONG,4.8915,-0.3391,40.7,2.4455,TIMESTOP,2.0,0.0,0.006064,0.003,0.003064,7.15,2.1338,3.3915,0.021409,0.002949,True
1007,2024-08-07 16:00:00+00:00,2024-08-07 18:00:00+00:00,3.7608,-3.7608,0.7293,0.024615,SHORT_SPREAD,2588.97,1497.16,1091.81,0.1377,STRONG,5.0,-0.3761,45.13,2.2467,TIMESTOP,2.0,0.0,0.009923,0.003,0.006923,17.92,2.2467,3.7608,0.024615,0.002987,True
1008,2024-08-07 19:00:00+00:00,2024-08-07 21:00:00+00:00,3.8352,-3.8352,0.7302,0.026112,SHORT_SPREAD,2640.15,1525.94,1114.21,0.1377,STRONG,5.0,-0.3835,46.02,2.0362,TIMESTOP,2.0,0.0,0.012389,0.003,0.009389,24.79,2.0362,3.8352,0.026112,0.003016,True
1009,2024-08-07 23:00:00+00:00,2024-08-08 01:00:00+00:00,2.843,-2.843,0.7327,0.019782,SHORT_SPREAD,978.57,564.75,413.82,0.1377,NORMAL,4.343,-0.2843,34.12,1.7022,TIMESTOP,2.0,14.48,0.008173,0.003,0.005173,19.54,0.5846,2.843,0.019782,0.003046,True
1010,2024-08-08 02:00:00+00:00,2024-08-08 04:00:00+00:00,2.3644,-2.3644,0.7373,0.016505,SHORT_SPREAD,813.83,468.45,345.39,0.1377,NORMAL,3.8644,-0.2364,28.37,0.5451,TIMESTOP,2.0,7.48,0.013192,0.003,0.010192,15.78,0.5451,2.3644,0.016505,0.003012,True
1011,2024-08-08 11:00:00+00:00,2024-08-08 13:00:00+00:00,-3.023,3.023,0.7338,-0.022394,LONG_SPREAD,1040.53,600.14,440.38,0.1377,STRONG,4.523,0.3023,36.28,-0.011,TIMESTOP,2.0,21.37,0.022037,0.003,0.019037,41.18,-0.011,-3.023,-0.022394,0.002963,True
1012,2024-08-18 22:00:00+00:00,2024-08-19 00:00:00+00:00,2.3287,-2.3287,0.7053,0.016378,SHORT_SPREAD,801.54,470.04,331.5,0.1377,NORMAL,3.8287,-0.2329,27.94,-0.8562,TIMESTOP,2.0,13.33,0.02354,0.003,0.02054,29.8,-0.8562,2.3287,0.016378,0.003076,True
1013,2024-08-19 12:00:00+00:00,2024-08-19 14:00:00+00:00,2.2475,-2.2475,0.7073,0.016009,SHORT_SPREAD,1547.16,906.19,640.97,0.1377,NORMAL,3.7475,-0.2247,26.97,1.7956,TIMESTOP,2.0,0.0,0.00317,0.003,0.00017,0.26,1.7956,2.2475,0.016009,0.003139,True
1014,2024-08-21 20:00:00+00:00,2024-08-21 22:00:00+00:00,-2.7695,2.7695,0.7005,-0.020908,LONG_SPREAD,1906.51,1121.16,785.35,0.1377,NORMAL,4.2695,0.2769,33.23,-2.1174,TIMESTOP,2.0,0.0,0.004615,0.003,0.001615,3.08,-2.1174,-2.7695,-0.020908,0.002974,True
1015,2024-08-22 02:00:00+00:00,2024-08-22 04:00:00+00:00,-2.184,2.184,0.6887,-0.017066,LONG_SPREAD,751.75,445.18,306.58,0.1377,NORMAL,3.684,0.2184,26.21,-0.2153,TIMESTOP,2.0,10.2,0.015065,0.003,0.012065,19.27,-0.2153,-2.184,-0.017066,0.002892,True
1016,2024-08-25 07:00:00+00:00,2024-08-25 09:00:00+00:00,-2.3587,2.3587,0.6857,-0.018447,LONG_SPREAD,1623.76,963.25,660.51,0.1377,NORMAL,3.8587,0.2359,28.3,-1.0783,TIMESTOP,2.0,0.0,0.009708,0.003,0.006708,10.89,-1.0783,-2.3587,-0.018447,0.002793,True
1017,2024-08-26 06:00:00+00:00,2024-08-26 08:00:00+00:00,-2.9529,2.9529,0.6799,-0.020477,LONG_SPREAD,2032.8,1210.07,822.73,0.1377,NORMAL,4.4529,0.2953,35.43,-3.6913,TIMESTOP,2.0,0.0,-0.005861,0.003,-0.008861,-18.01,-2.9529,-3.9311,-0.020477,0.002815,False
1018,2024-08-26 09:00:00+00:00,2024-08-26 11:00:00+00:00,-2.753,2.753,0.6704,-0.019862,LONG_SPREAD,947.58,567.27,380.3,0.1377,NORMAL,4.253,0.2753,33.04,-0.8561,TIMESTOP,2.0,11.89,0.013497,0.003,0.010497,21.83,-0.7812,-2.753,-0.019862,0.002778,True
1019,2024-08-27 21:00:00+00:00,2024-08-27 23:00:00+00:00,-2.3422,2.3422,0.6696,-0.016515,LONG_SPREAD,806.19,482.87,323.31,0.1377,NORMAL,3.8422,0.2342,28.11,-0.751,TIMESTOP,2.0,6.49,0.010707,0.003,0.007707,12.71,-0.751,-2.3422,-0.016515,0.002946,True
1020,2024-08-28 12:00:00+00:00,2024-08-28 14:00:00+00:00,-2.2972,2.2972,0.6617,-0.016443,LONG_SPREAD,790.7,475.85,314.85,0.1377,NORMAL,3.7972,0.2297,27.57,-1.0865,TIMESTOP,2.0,6.4,0.008137,0.003,0.005137,10.47,-0.8717,-2.2972,-0.016443,0.002948,True
1021,2024-08-28 16:00:00+00:00,2024-08-28 18:00:00+00:00,-2.033,2.033,0.6587,-0.014577,LONG_SPREAD,699.76,421.87,277.9,0.1377,NORMAL,3.533,0.2033,24.4,-0.1852,TIMESTOP,2.0,7.43,0.012111,0.003,0.009111,13.8,-0.1852,-2.5572,-0.014577,0.002957,True
1022,2024-08-29 15:00:00+00:00,2024-08-29 17:00:00+00:00,2.0637,-2.0637,0.6614,0.010941,SHORT_SPREAD,710.32,427.53,282.79,0.1377,NORMAL,3.5637,-0.2064,24.76,0.4593,TIMESTOP,2.0,5.23,0.009604,0.003,0.006604,9.92,0.4593,2.0637,0.010941,0.002996,True
1023,2024-09-03 03:00:00+00:00,2024-09-03 05:00:00+00:00,2.4598,-2.4598,0.6675,0.013524,SHORT_SPREAD,1693.31,1015.46,677.85,0.1377,NORMAL,3.9598,-0.246,29.52,1.68,TIMESTOP,2.0,0.0,0.004474,0.003,0.001474,2.5,1.6201,2.4598,0.013524,0.003172,True
1024,2024-09-03 19:00:00+00:00,2024-09-03 21:00:00+00:00,-3.0271,3.0271,0.668,-0.018781,LONG_SPREAD,1041.93,624.66,417.27,0.1377,STRONG,4.5271,0.3027,36.32,-0.1382,TIMESTOP,2.0,14.73,0.017352,0.003,0.014352,29.68,-0.1382,-3.0271,-0.018781,0.003246,True
1025,2024-09-04 01:00:00+00:00,2024-09-04 03:00:00+00:00,-3.1088,3.1088,0.6654,-0.019546,LONG_SPREAD,1070.05,642.53,427.53,0.1377,STRONG,4.6088,0.3109,37.31,0.072,TIMESTOP,2.0,19.08,0.019333,0.003,0.016333,36.56,0.072,-3.1088,-0.019546,0.003273,True
1026,2024-09-04 14:00:00+00:00,2024-09-04 16:00:00+00:00,2.3688,-2.3688,0.6673,0.013686,SHORT_SPREAD,1630.7,978.05,652.65,0.1377,NORMAL,3.8688,-0.2369,28.43,1.8632,TIMESTOP,2.0,0.0,0.002961,0.003,-3.9e-05,-0.06,1.8632,2.3688,0.013686,0.003311,False
1027,2024-09-06 15:00:00+00:00,2024-09-06 17:00:00+00:00,2.0012,-2.0012,0.6731,0.011832,SHORT_SPREAD,688.81,411.69,277.12,0.1377,NORMAL,3.5012,-0.2001,24.01,1.1494,TIMESTOP,2.0,4.4,0.005213,0.003,0.002213,5.92,0.7193,2.0012,0.011832,0.003434,True
1028,2024-09-09 15:00:00+00:00,2024-09-09 17:00:00+00:00,2.042,-2.042,0.6698,0.011408,SHORT_SPREAD,1405.71,841.86,563.85,0.1377,NORMAL,3.542,-0.2042,24.5,2.6296,TIMESTOP,2.0,0.0,-0.003697,0.003,-0.006697,-9.41,1.5424,2.6296,0.011408,0.003306,False
1029,2024-09-09 18:00:00+00:00,2024-09-09 20:00:00+00:00,2.9153,-2.9153,0.6737,0.01701,SHORT_SPREAD,2006.94,1199.13,807.8,0.1377,NORMAL,4.4153,-0.2915,34.98,1.3079,TIMESTOP,2.0,0.0,0.009751,0.003,0.006751,13.55,1.3079,2.9153,0.01701,0.003298,True
1030,2024-09-09 22:00:00+00:00,2024-09-10 00:00:00+00:00,2.018,-2.018,0.6773,0.011751,SHORT_SPREAD,694.62,414.14,280.48,0.1377,NORMAL,3.518,-0.2018,24.22,0.5666,TIMESTOP,2.0,5.13,0.008944,0.003,0.005944,9.26,0.5666,2.018,0.011751,0.003289,True
1031,2024-09-13 12:00:00+00:00,2024-09-13 14:00:00+00:00,-2.9498,2.9498,0.6705,-0.017752,LONG_SPREAD,1015.34,607.8,407.54,0.1377,NORMAL,4.4498,0.295,35.4,-0.5201,TIMESTOP,2.0,10.71,0.014329,0.003,0.011329,22.21,-0.5201,-2.9498,-0.017752,0.003307,True
1032,2024-09-15 02:00:00+00:00,2024-09-15 04:00:00+00:00,2.2385,-2.2385,0.6727,0.012733,SHORT_SPREAD,1540.99,921.26,619.73,0.1377,NORMAL,3.7385,-0.2238,26.86,1.0903,TIMESTOP,2.0,0.0,0.006708,0.003,0.003708,5.71,1.0903,2.2385,0.012733,0.003238,True
1033,2024-09-15 09:00:00+00:00,2024-09-15 11:00:00+00:00,2.4822,-2.4822,0.6773,0.014358,SHORT_SPREAD,854.4,509.38,345.02,0.1377,NORMAL,3.9822,-0.2482,29.79,0.3337,TIMESTOP,2.0,9.49,0.01261,0.003,0.00961,17.7,0.3337,2.4822,0.014358,0.003259,True
1034,2024-09-16 02:00:00+00:00,2024-09-16 04:00:00+00:00,-2.2994,2.2994,0.6787,-0.013744,LONG_SPREAD,791.46,471.46,320.0,0.1377,NORMAL,3.7994,0.2299,27.59,-0.7683,TIMESTOP,2.0,5.97,0.009037,0.003,0.006037,10.74,-0.7683,-2.2994,-0.013744,0.003352,True
1035,2024-09-16 14:00:00+00:00,2024-09-16 16:00:00+00:00,-2.2013,2.2013,0.6768,-0.0121,LONG_SPREAD,1515.4,903.76,611.64,0.1377,NORMAL,3.7013,0.2201,26.42,-1.0599,TIMESTOP,2.0,0.0,0.006298,0.003,0.003298,5.0,-1.0599,-2.2013,-0.0121,0.003401,True
1036,2024-09-16 22:00:00+00:00,2024-09-17 00:00:00+00:00,-2.1497,2.1497,0.6732,-0.011827,LONG_SPREAD,739.92,442.22,297.7,0.1377,NORMAL,3.6497,0.215,25.8,-1.864,TIMESTOP,2.0,5.13,0.001505,0.003,-0.001495,4.02,-0.6219,-2.1497,-0.011827,0.003437,False
1037,2024-09-19 08:00:00+00:00,2024-09-19 10:00:00+00:00,-2.5603,2.5603,0.6645,-0.013697,LONG_SPREAD,1762.53,1058.91,703.62,0.1377,NORMAL,4.0603,0.256,30.72,-1.4107,TIMESTOP,2.0,0.0,0.00605,0.003,0.00305,5.37,-1.4107,-2.5603,-0.013697,0.003336,True
1038,2024-09-19 15:00:00+00:00,2024-09-19 17:00:00+00:00,2.3532,-2.3532,0.6628,0.012437,SHORT_SPREAD,1619.97,974.25,645.72,0.1377,NORMAL,3.8532,-0.2353,28.24,2.4916,TIMESTOP,2.0,0.0,-0.000987,0.003,-0.003987,-6.46,2.3532,2.9249,0.012437,0.00331,False
1039,2024-09-21 00:00:00+00:00,2024-09-21 02:00:00+00:00,2.1421,-2.1421,0.6663,0.011792,SHORT_SPREAD,1474.67,884.97,589.7,0.1377,NORMAL,3.6421,-0.2142,25.71,1.4009,TIMESTOP,2.0,0.0,0.004067,0.003,0.001067,1.57,1.4009,2.1421,0.011792,0.003275,True
1040,2024-09-21 14:00:00+00:00,2024-09-21 16:00:00+00:00,2.598,-2.598,0.6707,0.014652,SHORT_SPREAD,1788.47,1070.47,718.0,0.1377,NORMAL,4.098,-0.2598,31.18,2.8478,TIMESTOP,2.0,0.0,-0.001702,0.003,-0.004702,-8.41,2.5269,2.8478,0.014652,0.003301,False
1041,2024-09-24 03:00:00+00:00,2024-09-24 05:00:00+00:00,2.8671,-2.8671,0.6768,0.016811,SHORT_SPREAD,1973.71,1177.06,796.65,0.1377,NORMAL,4.3671,-0.2867,34.4,1.4669,TIMESTOP,2.0,0.0,0.008185,0.003,0.005185,10.23,1.4517,2.8671,0.016811,0.003371,True
1042,2024-09-24 08:00:00+00:00,2024-09-24 10:00:00+00:00,2.029,-2.029,0.6803,0.011941,SHORT_SPREAD,1396.8,831.29,565.51,0.1377,NORMAL,3.529,-0.2029,24.35,1.1281,TIMESTOP,2.0,0.0,0.00525,0.003,0.00225,3.14,1.1281,2.029,0.011941,0.003359,True
1043,2024-09-24 15:00:00+00:00,2024-09-24 17:00:00+00:00,-2.1408,2.1408,0.6811,-0.012383,LONG_SPREAD,1473.71,876.65,597.06,0.1377,NORMAL,3.6408,0.2141,25.69,-1.2252,TIMESTOP,2.0,0.0,0.005341,0.003,0.002341,3.45,-1.1188,-2.1408,-0.012383,0.003348,True
1044,2024-09-25 18:00:00+00:00,2024-09-25 20:00:00+00:00,2.5305,-2.5305,0.6755,0.014618,SHORT_SPREAD,1742.02,1039.69,702.33,0.1377,NORMAL,4.0305,-0.2531,30.37,1.0236,TIMESTOP,2.0,0.0,0.008625,0.003,0.005625,9.8,1.0236,2.5305,0.014618,0.003184,True
1045,2024-09-26 05:00:00+00:00,2024-09-26 07:00:00+00:00,3.5534,-3.5534,0.6781,0.020829,SHORT_SPREAD,2446.18,1457.71,988.48,0.1377,STRONG,5.0,-0.3553,42.64,2.1621,TIMESTOP,2.0,0.0,0.00791,0.003,0.00491,12.01,2.1621,3.5534,0.020829,0.003233,True
1046,2024-09-26 19:00:00+00:00,2024-09-26 21:00:00+00:00,-2.2127,2.2127,0.6776,-0.012778,LONG_SPREAD,761.63,454.0,307.63,0.1377,NORMAL,3.7127,0.2213,26.55,-0.6831,TIMESTOP,2.0,5.72,0.009004,0.003,0.006004,10.29,-0.6831,-2.2127,-0.012778,0.003153,True
1047,2024-09-27 01:00:00+00:00,2024-09-27 03:00:00+00:00,2.5395,-2.5395,0.6792,0.015341,SHORT_SPREAD,1748.22,1041.08,707.14,0.1377,NORMAL,4.0395,-0.254,30.47,2.0275,TIMESTOP,2.0,0.0,0.002857,0.003,-0.000143,-0.25,2.0275,2.756,0.015341,0.003156,False
1048,2024-09-30 14:00:00+00:00,2024-09-30 16:00:00+00:00,-2.2251,2.2251,0.6718,-0.01344,LONG_SPREAD,765.88,458.12,307.76,0.1377,NORMAL,3.7251,0.2225,26.7,-0.944,TIMESTOP,2.0,4.76,0.007713,0.003,0.004713,8.37,-0.944,-2.2251,-0.01344,0.003305,True
1049,2024-09-30 23:00:00+00:00,2024-10-01 01:00:00+00:00,-2.2469,2.2469,0.6681,-0.013653,LONG_SPREAD,773.38,463.63,309.75,0.1377,NORMAL,3.7469,0.2247,26.96,-0.1346,TIMESTOP,2.0,8.59,0.012612,0.003,0.009612,16.03,-0.1346,-2.2469,-0.013653,0.003345,True
1050,2024-10-09 20:00:00+00:00,2024-10-09 22:00:00+00:00,-2.3985,2.3985,0.6621,-0.013539,LONG_SPREAD,825.57,496.71,328.86,0.1377,NORMAL,3.8985,0.2398,28.78,-0.3921,TIMESTOP,2.0,7.28,0.011314,0.003,0.008314,14.14,-0.3921,-2.3985,-0.013539,0.003671,True
1051,2024-10-15 10:00:00+00:00,2024-10-15 12:00:00+00:00,2.3922,-2.3922,0.6777,0.011729,SHORT_SPREAD,823.39,490.8,332.59,0.1377,NORMAL,3.8922,-0.2392,28.71,0.607,TIMESTOP,2.0,6.15,0.008973,0.003,0.005973,11.07,-1.3776,2.3922,0.011729,0.003567,True
1052,2024-10-18 16:00:00+00:00,2024-10-18 18:00:00+00:00,2.1493,-2.1493,0.6635,0.00888,SHORT_SPREAD,1479.62,889.44,590.18,0.1377,NORMAL,3.6493,-0.2149,25.79,1.25,TIMESTOP,2.0,0.0,0.003905,0.003,0.000905,1.34,1.25,2.2728,0.00888,0.003625,True
1053,2024-10-19 00:00:00+00:00,2024-10-19 02:00:00+00:00,2.6029,-2.6029,0.6666,0.011076,SHORT_SPREAD,1791.86,1075.13,716.73,0.1377,NORMAL,4.1029,-0.2603,31.24,5.0,STOPLOSS,2.0,0.0,-0.014968,0.003,-0.017968,-32.2,2.6029,5.0,0.011076,0.003627,False
1054,2024-10-19 03:00:00+00:00,2024-10-19 05:00:00+00:00,2.5444,-2.5444,0.6715,0.011534,SHORT_SPREAD,1751.6,1047.9,703.71,0.1377,NORMAL,4.0444,-0.2544,30.53,2.2672,TIMESTOP,2.0,0.0,0.001166,0.003,-0.001834,-3.21,1.9846,2.5444,0.011534,0.003624,False
1055,2024-10-20 10:00:00+00:00,2024-10-20 12:00:00+00:00,-2.0475,2.0475,0.6758,-0.009597,LONG_SPREAD,1409.48,841.08,568.4,0.1377,NORMAL,3.5475,0.2047,24.57,-1.0002,TIMESTOP,2.0,0.0,0.004833,0.003,0.001833,2.58,-1.0002,-2.3278,-0.009597,0.003672,True
1056,2024-10-21 13:00:00+00:00,2024-10-21 15:00:00+00:00,-2.9215,2.9215,0.6754,-0.013863,LONG_SPREAD,2011.15,1200.42,810.73,0.1377,NORMAL,4.4215,0.2921,35.06,-2.4746,TIMESTOP,2.0,0.0,0.002161,0.003,-0.000839,-1.69,-1.6701,-2.9215,-0.013863,0.0036,False
1057,2024-10-21 16:00:00+00:00,2024-10-21 18:00:00+00:00,-2.6577,2.6577,0.6733,-0.012644,LONG_SPREAD,1829.56,1093.38,736.19,0.1377,NORMAL,4.1577,0.2658,31.89,-2.0526,TIMESTOP,2.0,0.0,0.002741,0.003,-0.000259,-0.47,-2.0526,-2.6577,-0.012644,0.003614,False
1058,2024-10-22 07:00:00+00:00,2024-10-22 09:00:00+00:00,-3.1784,3.1784,0.6661,-0.01518,LONG_SPREAD,2188.03,1313.25,874.78,0.1377,STRONG,4.6784,0.3178,38.14,-3.6303,TIMESTOP,2.0,0.0,-0.002615,0.003,-0.005615,-12.29,-3.1784,-3.6303,-0.01518,0.003574,False
1059,2024-10-22 10:00:00+00:00,2024-10-22 12:00:00+00:00,-3.1889,3.1889,0.6609,-0.015848,LONG_SPREAD,2195.29,1321.76,873.53,0.1377,STRONG,4.6889,0.3189,38.27,-2.982,TIMESTOP,2.0,0.0,0.000751,0.003,-0.002249,-4.94,-2.6379,-3.1889,-0.015848,0.00356,False
1060,2024-10-22 13:00:00+00:00,2024-10-22 15:00:00+00:00,-2.9284,2.9284,0.6563,-0.014944,LONG_SPREAD,1007.97,608.55,399.42,0.1377,NORMAL,4.4284,0.2928,35.14,-1.0343,TIMESTOP,2.0,11.43,0.009559,0.003,0.006559,18.04,-0.3817,-2.9284,-0.014944,0.003546,True
1061,2024-10-25 00:00:00+00:00,2024-10-25 02:00:00+00:00,-2.7901,2.7901,0.6521,-0.013912,LONG_SPREAD,1920.71,1162.57,758.14,0.1377,NORMAL,4.2901,0.279,33.48,-5.0,STOPLOSS,2.0,0.0,-0.01541,0.003,-0.01841,-35.36,-2.7901,-5.0,-0.013912,0.003674,False
1062,2024-10-25 03:00:00+00:00,2024-10-25 05:00:00+00:00,-3.2355,3.2355,0.642,-0.017163,LONG_SPREAD,1113.66,678.25,435.41,0.1377,STRONG,4.7355,0.3235,38.83,-0.6768,TIMESTOP,2.0,13.12,0.013283,0.003,0.010283,24.57,-0.6768,-3.2355,-0.017163,0.003617,True
1063,2024-10-25 06:00:00+00:00,2024-10-25 08:00:00+00:00,-2.5769,2.5769,0.6392,-0.01396,LONG_SPREAD,886.98,541.11,345.87,0.1377,NORMAL,4.0769,0.2577,30.92,-0.0486,TIMESTOP,2.0,7.66,0.013369,0.003,0.010369,16.86,-0.0486,-2.5769,-0.01396,0.003621,True
1064,2024-10-26 07:00:00+00:00,2024-10-26 09:00:00+00:00,2.0739,-2.0739,0.6377,0.010445,SHORT_SPREAD,1427.66,871.77,555.89,0.1377,NORMAL,3.5739,-0.2074,24.89,1.0887,TIMESTOP,2.0,0.0,0.005101,0.003,0.002101,3.0,1.0887,2.0739,0.010445,0.003703,True
1065,2024-10-27 18:00:00+00:00,2024-10-27 20:00:00+00:00,2.1246,-2.1246,0.6444,0.010954,SHORT_SPREAD,1462.56,889.43,573.14,0.1377,NORMAL,3.6246,-0.2125,25.49,1.8268,TIMESTOP,2.0,0.0,0.001456,0.003,-0.001544,-2.26,1.8268,2.1246,0.010954,0.003787,False
1066,2024-10-28 15:00:00+00:00,2024-10-28 17:00:00+00:00,-4.3617,4.3617,0.6507,-0.023389,LONG_SPREAD,3000.0,1817.37,1182.63,0.1377,STRONG,5.0,0.4362,52.34,-1.5741,TIMESTOP,2.0,0.0,0.014944,0.003,0.011944,35.83,-1.5741,-4.3617,-0.023389,0.003804,True
1067,2024-10-29 07:00:00+00:00,2024-10-29 09:00:00+00:00,-2.0211,2.0211,0.6433,-0.011294,LONG_SPREAD,695.67,423.34,272.32,0.1377,NORMAL,3.5211,0.2021,24.25,-0.7045,TIMESTOP,2.0,4.0,0.00725,0.003,0.00425,6.96,-0.7045,-2.0211,-0.011294,0.003688,True
1068,2024-10-30 12:00:00+00:00,2024-10-30 14:00:00+00:00,-2.4796,2.4796,0.6295,-0.014697,LONG_SPREAD,1706.99,1047.57,659.42,0.1377,NORMAL,3.9796,0.248,29.76,-1.4594,TIMESTOP,2.0,0.0,0.005795,0.003,0.002795,4.77,-1.4594,-2.4796,-0.014697,0.003577,True
1069,2024-10-31 12:00:00+00:00,2024-10-31 14:00:00+00:00,-2.3176,2.3176,0.621,-0.014054,LONG_SPREAD,797.72,492.11,305.61,0.1377,NORMAL,3.8176,0.2318,27.81,-0.3838,TIMESTOP,2.0,7.76,0.011225,0.003,0.008225,14.32,-0.3838,-2.3176,-0.014054,0.003558,True
1070,2024-11-03 02:00:00+00:00,2024-11-03 04:00:00+00:00,-2.4474,2.4474,0.6206,-0.015253,LONG_SPREAD,842.39,519.79,322.6,0.1377,NORMAL,3.9474,0.2447,29.37,-0.045,TIMESTOP,2.0,10.79,0.014305,0.003,0.011305,20.31,-0.045,-2.4474,-0.015253,0.00379,True
